message_id,channel,text,timestamp,views,sender,image_path
12557,@aradabrand2,,2024-07-08 09:14:41+00:00,1760,-1001397661846,../data/images/telegram_images\aradabrand2_12557.jpg
12556,@aradabrand2,"✅star WP low
Made in Vietnam 
Master Quality Only in our Shop 
Price 3,500birr  😍🔥🔥
Size#40,41,42,43
🔴FREE DELIVERY(ያሉበት ቦታ ያለተጨማሪ ክፍያ እናደርሳለን🏍)
🔴ለሱቅና ብዛት ተረካቢዎች ባስተያየት
📶0977808897
🔻🔻🔻 @Naty_boy 
አድራሻችን- ቄራ ሶፊያ ሞል ሁለተኛ ፎቅ ሱ.ቁ 216",2024-07-08 09:14:41+00:00,1814,-1001397661846,../data/images/telegram_images\aradabrand2_12556.jpg
12555,@aradabrand2,,2024-07-08 09:13:49+00:00,1827,-1001397661846,../data/images/telegram_images\aradabrand2_12555.jpg
12554,@aradabrand2,"Star wP
Made in Vietnam 
Master Quality Only in our Shop 
Price 3,500birr  😍🔥🔥
Size#40,41,42,43
🔴FREE DELIVERY(ያሉበት ቦታ ያለተጨማሪ ክፍያ እናደርሳለን🏍)
🔴ለሱቅና ብዛት ተረካቢዎች ባስተያየት
📶0977808897
🔻🔻🔻 @Naty_boy 
አድራሻችን- ቄራ ሶፊያ ሞል ሁለተኛ ፎቅ ሱ.ቁ 216",2024-07-08 09:13:48+00:00,1881,-1001397661846,../data/images/telegram_images\aradabrand2_12554.jpg
6116,@ethio_brand_collection,"Skechers archfit 
size 40,41,42,43
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-16 09:01:34+00:00,6513,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6116.jpg
6115,@ethio_brand_collection,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

NB 04 leather  
Size 39,40,41,42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-15 09:20:06+00:00,8601,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6115.jpg
6114,@ethio_brand_collection,,2025-06-15 09:16:19+00:00,0,-1001149977975,
6113,@ethio_brand_collection,"Nike Air Force Paisley 
Size 40,41,42,43,44
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243       
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-14 09:04:17+00:00,9934,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6113.jpg
6112,@ethio_brand_collection,"Skechers GY ULTRA
Size 40,41,42,43,44
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243       
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-14 06:40:06+00:00,9694,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6112.jpg
6111,@ethio_brand_collection,"Adidas Samba OG 
size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-13 09:02:24+00:00,10671,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6111.jpg
6110,@ethio_brand_collection,"Colombia vibram 
Size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-13 06:02:37+00:00,10458,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6110.jpg
6109,@ethio_brand_collection,"Skechers Delux Walker  
Size 40,41,42,43
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-12 06:28:12+00:00,13056,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6109.jpg
6108,@ethio_brand_collection,"Alta buckle leather  
Size 39,40,41,42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-11 09:02:01+00:00,13721,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6108.jpg
6107,@ethio_brand_collection,"Skechers Ultra Lace  
Size 40,41,42,43,44
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-11 06:01:27+00:00,14522,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6107.jpg
6106,@ethio_brand_collection,"Adidas bad bunny campus 
Size 40,41,42,43,44
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-10 09:33:40+00:00,15114,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6106.jpg
6105,@ethio_brand_collection,"Waerta loafer leather
Size 39,40,41,42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                     [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-10 06:04:53+00:00,15591,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6105.jpg
6104,@ethio_brand_collection,"Air Jordan Stay Loyal 
Size 40,41,42,43,44
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-09 09:03:57+00:00,16755,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6104.jpg
6103,@ethio_brand_collection,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Skechers Flex Groove  
size 40,41,42,43
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-08 06:06:54+00:00,18781,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6103.jpg
6102,@ethio_brand_collection,"Colombia Hiking  
Size 40,41,42,43,44
Price 3900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-07 09:31:50+00:00,20794,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6102.jpg
6101,@ethio_brand_collection,"Nike Air Force the north face 
Size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-07 06:11:25+00:00,19444,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6101.jpg
6100,@ethio_brand_collection,"NB 04 leather  
Size 39,40,41,42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-06 09:10:20+00:00,21444,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6100.jpg
6099,@ethio_brand_collection,"Air Jordan 9  
Size 40,41,42,43,44
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-06 06:02:44+00:00,19814,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6099.jpg
6098,@ethio_brand_collection,"🆕 New Stocks (አዲስ የገባ) 🆕

- እነዚህ እና የተለያዩ አዲስ ጫማዎችን በዛሬው እለት አስገብተናል፡፡ 
መተው ይጎብኙን፡፡

📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-05 09:04:01+00:00,22027,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6098.jpg
6097,@ethio_brand_collection,"Alta buckle leather  
Size 39,40,41,42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-05 06:05:10+00:00,21463,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6097.jpg
6096,@ethio_brand_collection,"Skechers Delux Walker  
Size 40,41,42,43
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-04 09:01:26+00:00,21380,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6096.jpg
6095,@ethio_brand_collection,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Adidas terrex Running 
size 40,41,42
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-06-01 07:30:06+00:00,24615,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6095.jpg
6094,@ethio_brand_collection,"Converse all star leather high 
Size 40,41,42,43
Price 3200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-31 09:02:18+00:00,24462,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6094.jpg
6093,@ethio_brand_collection,"Nike LeBron Witness  
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-30 09:28:58+00:00,24185,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6093.jpg
6092,@ethio_brand_collection,"Adidas cloud foam new 
Size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-29 09:03:27+00:00,23530,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6092.jpg
6091,@ethio_brand_collection,"Colombia Montrial
size 40,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-29 06:06:14+00:00,22388,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6091.jpg
6090,@ethio_brand_collection,"Skechers Out door taupe 
Size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-28 09:05:44+00:00,22537,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6090.jpg
6089,@ethio_brand_collection,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Nike infinity flow 
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-25 10:35:06+00:00,26873,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6089.jpg
6088,@ethio_brand_collection,"Piclse loafers leather
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-24 06:03:15+00:00,25788,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6088.jpg
6087,@ethio_brand_collection,"Skechers Quantum flex 
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-22 09:00:06+00:00,27192,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6087.jpg
6086,@ethio_brand_collection,"Nike LeBron Witness  
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-22 06:03:31+00:00,25267,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6086.jpg
6085,@ethio_brand_collection,"Under Armour Maven Trek  
size 40,41,42,43
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-21 06:00:06+00:00,24599,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6085.jpg
6084,@ethio_brand_collection,"Piclse loafers leather
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-20 06:03:23+00:00,24850,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6084.jpg
6083,@ethio_brand_collection,"Skechers Out door taupe 
Size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-19 06:00:06+00:00,25705,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6083.jpg
6082,@ethio_brand_collection,"Nike infinity flow 
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-17 09:01:45+00:00,26099,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6082.jpg
6081,@ethio_brand_collection,"Skechers Quantum flex 
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-17 05:44:59+00:00,25522,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6081.jpg
6080,@ethio_brand_collection,"Colombia Montrial
size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-15 09:19:33+00:00,25505,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6080.jpg
6079,@ethio_brand_collection,"Nike i free run
Size 40,41,42,43
Price 3500 birr
🏢አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243",2025-05-14 06:20:25+00:00,26807,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6079.jpg
6078,@ethio_brand_collection,"Puma beige SD
Size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-12 06:00:06+00:00,28155,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6078.jpg
6077,@ethio_brand_collection,"Adidas cloud foam new 
Size 40,41,42,43,44
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-10 11:13:27+00:00,29584,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6077.jpg
6076,@ethio_brand_collection,"Manladuo suede Chelsea boots  
size 40,41,42,43
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-10 06:03:06+00:00,28887,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6076.jpg
6075,@ethio_brand_collection,"Adidas terrex Running 
size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-09 09:03:39+00:00,27405,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6075.jpg
6074,@ethio_brand_collection,"Pristine loafer leather  
size 39,40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-07 09:04:30+00:00,32853,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6074.jpg
6073,@ethio_brand_collection,"Nike LeBron Witness  
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-06 08:58:41+00:00,33062,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6073.jpg
6072,@ethio_brand_collection,"Colombia Montrial
size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-06 06:04:47+00:00,31334,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6072.jpg
6071,@ethio_brand_collection,"Under Armour Maven Trek  
size 40,41,42,43,44,45
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-05 06:29:59+00:00,31001,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6071.jpg
6070,@ethio_brand_collection,"NB pure leather comfort
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                     [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-03 09:05:06+00:00,31399,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6070.jpg
6069,@ethio_brand_collection,"Reebok Winterized
Size 40,41,42,43,44
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-03 06:02:11+00:00,30849,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6069.jpg
6068,@ethio_brand_collection,"Adidas cloud foam new 
Size 40,41,42,43,44
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-02 06:08:52+00:00,31082,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6068.jpg
6067,@ethio_brand_collection,"Puma beige SD
Size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-01 09:18:06+00:00,30164,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6067.jpg
6066,@ethio_brand_collection,"Nike LeBron Witness  
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-05-01 06:02:35+00:00,28299,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6066.jpg
6065,@ethio_brand_collection,"Nike Zoom Vomero
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-29 06:01:29+00:00,30510,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6065.jpg
6064,@ethio_brand_collection,"Nike zoom react 1.0 
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-28 06:04:18+00:00,30981,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6064.jpg
6063,@ethio_brand_collection,"Under Armour Maven Trek  
size 40,41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-26 09:16:53+00:00,30900,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6063.jpg
6062,@ethio_brand_collection,"NB pure leather comfort 
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-26 06:12:18+00:00,30060,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6062.jpg
6061,@ethio_brand_collection,"Pristine loafer leather  
size 39,40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-25 06:02:43+00:00,29185,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6061.jpg
6060,@ethio_brand_collection,"Piclse loafers leather
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-24 09:04:59+00:00,29108,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6060.jpg
6059,@ethio_brand_collection,"Skechers Out door taupe 
Size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",2025-04-23 09:11:56+00:00,30887,-1001149977975,../data/images/telegram_images\ethio_brand_collection_6059.jpg
